age,religion,community,income,gender,segment,scheme,link
36,muslim,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
107,others,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
52,others,mbc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
49,hindu,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
48,hindu,bc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
23,muslim,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
69,muslim,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
67,christian,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
25,others,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
33,others,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
40,hindu,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
60,christian,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
107,others,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
39,others,bc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
88,christian,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
99,hindu,mbc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
68,christian,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
79,hindu,bc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
100,christian,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
75,muslim,mbc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
74,muslim,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
34,christian,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
74,hindu,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
53,hindu,bc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
55,christian,mbc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
36,muslim,bc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
63,christian,mbc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
89,christian,mbc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
40,muslim,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
77,hindu,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
88,christian,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
110,others,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
45,christian,mbc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
39,hindu,mbc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
95,hindu,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
97,hindu,bc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
25,hindu,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
99,christian,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
26,others,mbc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
85,muslim,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
91,hindu,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
89,hindu,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
37,others,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
81,muslim,bc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
35,hindu,sc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
102,christian,bc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
93,muslim,bc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
51,christian,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
93,christian,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
74,muslim,oc,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
64,muslim,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
108,christian,others,0,female,widow,"['destitute widow pension scheme', 'journalists family pension', 'District central Cooperative Banks and through its branches - For Maternity Loan through Self help groups', 'Issue of certificate - Certificates of destitute for admission in Orphanages']","['https://www.tn.gov.in/scheme/data_view/3455', 'https://www.tn.gov.in/scheme/data_view/6802', 'https://www.tn.gov.in/scheme/data_view/3578', 'https://www.tn.gov.in/scheme/data_view/3312']"
